Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
25,"Oldbury, Much Marcle, Herefordshire",-282447,6798363,1.5142147986170382e-12,-3.802463024217031,Herefordshire,Herefordshire,Much Marcle
26,"Pen-Twyn Camp, Brilley, Herefordshire (Pen Twyn Camp)",-348296,6823631,1.8436371899541043e-12,-3.802304763043696,Herefordshire,Herefordshire,Brilley
27,"Penapark, Herefordshire (Pen y Park)",-322631,6786845,1.72087182680641e-12,-3.802361099474218,Herefordshire,Herefordshire,Peterchurch
28,"Poston Camp, Herefordshire (Lower Park Wood Camp)",-326816,6806185,1.7528515141599485e-12,-3.802346145876604,Herefordshire,Herefordshire,Vowchurch
29,"Pyon Wood, Herefordshire",-316977,6853215,1.6647750406263904e-12,-3.80238783259563,Herefordshire,Herefordshire,Aymestrey
30,"Risbury Camp, Herefordshire",-297387,6835278,1.5605434967526777e-12,-3.8024393216308954,Herefordshire,Herefordshire,Humber
31,"Sutton Walls, Herefordshire",-299984,6820666,1.598839655489223e-12,-3.802420117235102,Herefordshire,Herefordshire,Sutton
32,"Timberline, Herefordshire (Timberline Camp)",-322143,6804872,1.7306595605724993e-12,-3.802356501161674,Herefordshire,Herefordshire,Madley
33,"Uphampton Camp, Herefordshire",-292865,6840226,1.518662911570904e-12,-3.8024607254681513,Herefordshire,Herefordshire,Docklow and Hampton Wafer
34,"Wall Hills Camp, Ledbury, Herefordshire (Wall Hills, Ledbury)",-272991,6807616,1.444471717229983e-12,-3.8024997353392638,Herefordshire,Herefordshire,Ledbury
35,"Wall Hills, Thornbury, Herefordshire",-283116,6842722,1.440774506086241e-12,-3.8025017176281417,Herefordshire,Herefordshire,Thornbury
36,"Walterstone Camp, Herefordshire (Coed-y-Grafel)",-328191,6785745,1.7414195650382156e-12,-3.802351468142985,Herefordshire,Herefordshire,Walterstone
37,"Wapley Camp, Herefordshire",-329620,6846514,1.7512867833598593e-12,-3.802346872839343,Herefordshire,Herefordshire,Staunton on Arrow
38,"Westington Camp, Herefordshire",-291218,6837537,1.5120975936283936e-12,-3.8024641201205123,Herefordshire,Herefordshire,Grendon Bishop
39,"Abdon Burf, Shropshire",-289169,6886624,1.3574385034657226e-12,-3.80254742792245,Shropshire,Shropshire,Abdon
40,"Billings Ring, Shropshire",-326094,6888426,1.6347878160092456e-12,-3.8024023964438083,Shropshire,Shropshire,Lydbury North
41,"Blodwell Rock, Shropshire",-343879,6945890,1.4626479976042912e-12,-3.80249004401616,Shropshire,Shropshire,Llanyblodwell
42,"Knuck Wood, Shropshire (Birches Bank)",-341448,6886239,1.726573105109284e-12,-3.8023584186559183,Shropshire,Shropshire,Mainstone
43,"Bodbury Ring, Shropshire",-313907,6899847,1.5088391729586342e-12,-3.8024658089501213,Shropshire,Shropshire,Church Stretton
44,"Bulthy Hill, Shropshire",-335920,6930747,1.5105605850956664e-12,-3.8024649164127595,Shropshire,Shropshire,Wollaston
45,"Burf Castle, Shropshire",-261707,6893802,1.1058527371120575e-12,-3.8026993330329466,Shropshire,Shropshire,Claverley
46,"Burrow Hill Camp, Shropshire (Burrow Hill)",-324004,6880457,1.6462899463415167e-12,-3.802396787121905,Shropshire,Shropshire,Hopesay
47,"Bury Ditches, Shropshire",-332961,6881432,1.6976155404470026e-12,-3.8023721032121176,Shropshire,Shropshire,Lydbury North
48,"Bury Walls, Shropshire",-292732,6954166,1.0891531969625842e-12,-3.8027102863345537,Shropshire,Shropshire,Weston-under-Redcastle
49,"Caer Caradoc, Clun, Shropshire (Caer Caradoc, Chapel Lawn; Gaer Ditches)",-335610,6868368,1.7454472673697573e-12,-3.8023495900721356,Shropshire,Shropshire,Clun
50,"Caer Caradoc, Church Stretton, Shropshire",-308622,6900705,1.4649000311150217e-12,-3.8024888494577933,Shropshire,Shropshire,Church Stretton
51,"Caerbre, Shropshire (Chirbury)",-341893,6902184,1.6722707811643375e-12,-3.802384222401084,Shropshire,Shropshire,Chirbury with Brompton
52,"Caer-Din Ring, Shropshire (Caer Din Ring)",-347194,6883375,1.759872430386584e-12,-3.802342889885875,Shropshire,Shropshire,Clun
53,"Calcot Camp, Shropshire",-341983,6901390,1.675805029408612e-12,-3.8023825243285816,Shropshire,Shropshire,Chirbury with Brompton
54,"Callow Hill Camp, Shropshire",-324062,6916255,1.5115828915978305e-12,-3.8024643867104797,Shropshire,Shropshire,Minsterley
55,"Castle Idris, Shropshire (Garn Bank)",-347206,6879069,1.7720782058446294e-12,-3.8023372521097225,Shropshire,Shropshire,Clun
56,"Castle Ring, Gorsty Bank, Shropshire (Gorsty Bank)",-335375,6909167,1.6109221187074882e-12,-3.802414128659382,Shropshire,Shropshire,Worthen with Shelve
57,"Castle Ring, Horderley, Shropshire",-320934,6886746,1.606238885543452e-12,-3.8024164459233667,Shropshire,Shropshire,Edgton
58,"Castle Hill, Oak Hill, Shropshire (Oak Hill)",-326034,6910071,1.5518435124844126e-12,-3.8024437327556573,Shropshire,Shropshire,Worthen with Shelve
59,"Castle Ring, Stitt Hill, Shropshire",-320572,6904707,1.5377606523930625e-12,-3.8024509119419365,Shropshire,Shropshire,Ratlinghope
60,"Caus Castle, Shropshire",-331930,6921054,1.5376039544414666e-12,-3.802450992095859,Shropshire,Shropshire,Westbury
61,"Caynham Camp, Shropshire",-297161,6865415,1.4908633896330592e-12,-3.8024751743894254,Shropshire,Shropshire,Caynham
62,"Chesterton Walls, Shropshire",-257845,6903430,1.0387564294028575e-12,-3.8027441106817395,Shropshire,Shropshire,Worfield
63,"Clee Burf, Shropshire",-289427,6882898,1.3727482416498294e-12,-3.802538878249931,Shropshire,Shropshire,Wheathill
64,"Coed y Gaer, Oswestry, Shropshire",-349692,6955822,1.422996799061048e-12,-3.8025113020031287,Shropshire,Shropshire,Oswestry Rural
65,"Colstey Bank, Shropshire",-336684,6881968,1.7160737284755408e-12,-3.802363360683668,Shropshire,Shropshire,Clun
66,"Earl's Hill, Shropshire (Earl's Hill Camp)",-320039,6916318,1.4840177768703177e-12,-3.8024787628660848,Shropshire,Shropshire,Pontesbury
67,"Ebury Hill, Shropshire (Ebury)",-297640,6935729,1.2200425880445318e-12,-3.8026275301319834,Shropshire,Shropshire,Uffington
68,"Fron Camp, Shropshire (The Vron)",-345633,6879506,1.7645735550763562e-12,-3.8023407150609705,Shropshire,Shropshire,Clun
69,"Haughmond Hill Camp, Shropshire (Haughmond Castle; Castle Earthwork)",-299054,6931318,1.2528334751204293e-12,-3.802607831262752,Shropshire,Shropshire,Uffington
70,"Knowle, Shropshire",-288414,6865754,1.4197907304503207e-12,-3.8025130398521174,Shropshire,Shropshire,Hope Bagot
71,"Llanymynech Hill, Powys",-344171,6944572,1.4716214087412973e-12,-3.8024852922324244,Powys,Montgomeryshire,Carreghofa
73,"Nordy Bank, Shropshire",-292295,6883486,1.394642947297274e-12,-3.8025267725418614,Shropshire,Shropshire,Clee St Margaret
74,"Norton Camp, Shropshire",-313257,6878735,1.5766914369324948e-12,-3.8024311820172483,Shropshire,Shropshire,Culmington
75,"Old Oswestry, Shropshire",-339285,6959352,1.360670237589793e-12,-3.802545617274195,Shropshire,Shropshire,Selattyn and Gobowen
76,"Nesscliffe Hill Camp, Shropshire (Oliver's Point)",-324017,6940978,1.3866071802226743e-12,-3.802531199179833,Shropshire,Shropshire,Great Ness
77,"Pave Lane, Shropshire",-262973,6935996,9.435276549378413e-13,-3.802811478739189,Shropshire,Shropshire,Chetwynd Aston
78,"Pontesford Hill Camp, Shropshire (Pontesbury)",-320087,6917537,1.4787824420579698e-12,-3.8024815154775187,Shropshire,Shropshire,Pontesbury
79,"Radnor Wood, Shropshire",-334085,6878164,1.713046851291993e-12,-3.802364789564824,Shropshire,Shropshire,Clunbury
80,"Ratlinghope Hill Camp, Shropshire (Ratlinghope Hill; Stitt Hill)",-320292,6903922,1.5389905222062904e-12,-3.8024502830496067,Shropshire,Shropshire,Ratlinghope
81,"Robury Ring, Shropshire",-321598,6897169,1.5742579498288995e-12,-3.8024324047082945,Shropshire,Shropshire,Wentnor
82,"Roveries House, Shropshire (The Roveries (Lower))",-333898,6896167,1.6544561537056756e-12,-3.802392822165742,Shropshire,Shropshire,Lydham
83,"Roveries Hill Camp, Shropshire (The Roveries (Upper))",-333494,6895804,1.653525712004725e-12,-3.8023932731958117,Shropshire,Shropshire,Lydham
84,"The Berth, Shropshire",-316895,6947502,1.3036597812652336e-12,-3.8025780358165706,Shropshire,Shropshire,Baschurch
85,"The Burgs, Shropshire (The Buries; Bayston Hill)",-306853,6922934,1.3550649106481131e-12,-3.8025487598038894,Shropshire,Shropshire,Bayston Hill
86,"The Ditches, Mogg Forest, Shropshire (Larden Ditches; Mogg Ditches; The Rings; Wynbury Castle; Larden Castle)",-294591,6899138,1.356255360009971e-12,-3.802548091598608,Shropshire,Shropshire,Rushbury
87,"Upper Knuck Camp, Shropshire (The Knuck)",-344677,6885306,1.7437886795566918e-12,-3.8023503630650457,Shropshire,Shropshire,Mainstone
88,"The Lawley (North End), Shropshire (The Lawley (Lower))",-304472,6906271,1.4093997564220032e-12,-3.8025186922361525,Shropshire,Shropshire,Longnor
89,"The Lawley (Summit), Shropshire (The Lawley (Upper))",-305861,6904243,1.4288737689185529e-12,-3.8025081238734586,Shropshire,Shropshire,Longnor
90,"The Wrekin, Shropshire",-283633,6922454,1.165982958352557e-12,-3.802660875804344,Shropshire,Shropshire,Little Wenlock
91,"Titterstone Clee, Shropshire",-289034,6872454,1.4042110355999531e-12,-3.8025215262550693,Shropshire,Shropshire,Bitterley
92,"Wall Camp, Kynnersley, Shropshire (The Wall; Kinnersley Wall)",-275424,6938127,1.0293162612695512e-12,-3.802750580448132,Shropshire,Shropshire,Kynnersley
93,"Walton Camp, Shropshire",-337880,6917554,1.5863299064576677e-12,-3.802426352849722,Shropshire,Shropshire,Worthen with Shelve
94,"Wart Hill, Shropshire",-320981,6883291,1.617591772688794e-12,-3.8024108370719905,Shropshire,Shropshire,Hopesay
95,"Grimsbury Castle, West Berkshire (Grimsbury Camp)",-140950,6700673,9.605049693718062e-13,-3.802799112344061,West Berkshire,Berkshire,Hermitage
96,"Bussock Camp, West Berkshire (Bussock Wood Camp)",-147953,6701088,9.92199937698723e-13,-3.8027764502549837,West Berkshire,Berkshire,Chieveley
97,"Walbury Camp, West Berkshire",-162994,6684152,1.0385666731240168e-12,-3.802744240302385,West Berkshire,Berkshire,Combe
98,"Ramsbury, West Berkshire (Ramsbury Corner)",-138792,6696341,9.467378330132651e-13,-3.8028091279182434,West Berkshire,Berkshire,Thatcham
99,"Membury Camp, Wiltshire (Membury Fort)",-174367,6705870,1.1107363440253262e-12,-3.8026961529128993,Wiltshire,Wiltshire,Ramsbury
100,"Eston Nab, North Yorkshire",-125108,7276260,2.604387606754377e-13,-3.80356703939601,North Yorkshire,Yorkshire,Guisborough
101,"Perborough Castle, West Berkshire (Compton Castle)",-139322,6709896,9.594352666609157e-13,-3.802799886745358,West Berkshire,Berkshire,Compton
102,"Caesar's Camp, Bracknell Forest",-84620,6689573,7.155842968954168e-13,-3.802995998004192,Bracknell Forest,Berkshire,Easthampstead
103,"Allen Knott, Cumbria",-323217,7246580,7.225508508781013e-13,-3.8029897572766727,Cumbria,Westmorland,Windermere
104,"Barrock Fell, Cumbria (Barrock Tell)",-315583,7327016,1.6535239402948442e-12,-3.802393274054824,Cumbria,Cumberland,Hesket
105,"Humbledon Hill, Tyne and Wear (Homeldon; Hamdon; Hamylden; Hamildon; Humbledon Bank)",-156895,7340606,6.850454220917399e-13,-3.803023895982826,Tyne and Wear,County Durham,Sunderland
106,"Carrock Fell, Cumbria",-336321,7302609,1.3294956026870724e-12,-3.802563217596904,Cumbria,Cumberland,Caldbeck
107,"Castle Crag, Bampton, Cumbria",-314055,7266864,8.834706492276945e-13,-3.802856586739567,Cumbria,Westmorland,Bampton
108,"Castle Crag, Borrowdale, Cumbria",-351954,7271854,9.93119352669304e-13,-3.8027758008831856,Cumbria,Cumberland,Borrowdale
109,"Castle How, Peel Wyke, Cumbria",-360585,7297348,1.2902753161443245e-12,-3.8025857978061195,Cumbria,Cumberland,Wythop
110,"Castle Howe, Little Langdale, Cumbria",-343368,7250126,7.795483500632735e-13,-3.8029402952666387,Cumbria,Cumberland,Lakes
111,"Castlesteads, The Helm, Cumbria (Castle Steeds)",-303055,7225692,5.643323349012576e-13,-3.8031440910065633,Cumbria,Westmorland,Natland and Stainton
112,"Castlesteads, Lowther Park, Cumbria",-305804,7288374,1.1012032778445603e-12,-3.8027023703153513,Cumbria,Westmorland,Yanwath and Eamont Bridge
113,"Shoulthwaite Gill, Cumbria (Castle Crag, Shoulthwaite)",-343328,7276932,1.0332329259449356e-12,-3.8027478908962102,Cumbria,Cumberland,St John's Castlerigg and Wythburn
114,"Castle Head, Cumbria (Atterpile Castle)",-321599,7210069,5.076794097949073e-13,-3.803207152721327,Cumbria,Westmorland,Grange-over -Sands
115,"Maiden Castle, County Durham",-173846,7317244,7.267546685387157e-13,-3.802986012874801,County Durham,County Durham,Durham
116,"Skelmore Heads, Cumbria (Great Urswick Fort)",-346532,7201886,4.978476553610564e-13,-3.8032186190152033,Cumbria,Lancashire,Urswick
117,"Swarthy Hill, Cumbria",-383789,7313289,1.4828462789261194e-12,-3.8024793781886665,Cumbria,Cumberland,Crosscanonby
118,"Shackleton Beacon Hill, County Durham",-183270,7285454,6.086487957132519e-13,-3.803097941958532,County Durham,County Durham,Heighington
119,"Tilberthwaite, Cumbria",-341451,7246318,7.463289213828517e-13,-3.80296878510284,Cumbria,Cumberland,Coniston
120,"Dunmallard, Cumbria (Dunmallet, Dunmalloght,  Dunmallock)",-314561,7287327,1.1037649061577406e-12,-3.802700695752035,Cumbria,Westmorland,Dacre
121,"Scarside Plantation, Cumbria",-303718,7278215,9.823836339299826e-13,-3.802783411199098,Cumbria,Westmorland,Bampton
122,"Kemp's Walk, Meikle Larbrax, Dumfries & Galloway (Kemp's Wark)",-574249,7340954,7.269305676599381e-13,-3.802985856547295,Dumfries & Galloway,Wigtownshire,Leswalt
123,"Dunskey Golf Course, Dumfries & Galloway (Portpatrick Post Office Radio Station; Fort Cottage)",-570539,7331746,7.258752753678974e-13,-3.8029867948398812,Dumfries & Galloway,Wigtownshire,Portpatrick
124,"Dounan Nose, Dally, Dumfries & Galloway",-576354,7356380,7.475344277867527e-13,-3.802967735047281,Dumfries & Galloway,Wigtownshire,Kirkcolm
125,"Croglam Castle, Cumbria",-262558,7258556,7.286381417575049e-13,-3.8029843404158608,Cumbria,Westmorland,Kirkby Stephen
127,"High Auchneel, Dumfries & Galloway",-577199,7350467,7.320192051966614e-13,-3.8029813461274653,Dumfries & Galloway,Wigtownshire,Leswalt
128,"Portobello, Dumfries & Galloway (Mains of Cairnbrock)",-577281,7352276,7.352216722772e-13,-3.8029785193925263,Dumfries & Galloway,Wigtownshire,Kirkcolm
129,"Mare Rock, Dumfries & Galloway (High Auchneel)",-577351,7349990,7.303405769838891e-13,-3.802982831452502,Dumfries & Galloway,Wigtownshire,Leswalt
130,"Juniper Face, Dumfries & Galloway (High Auchneel)",-577308,7349818,7.302005964875367e-13,-3.8029829554271286,Dumfries & Galloway,Wigtownshire,Leswalt
131,"Mare Rock, Dumfries & Galloway (High Auchneel)",-577210,7349944,7.309207228409146e-13,-3.8029823178292643,Dumfries & Galloway,Wigtownshire,Leswalt
132,"Fort Point, Larbrax Moor, Dumfries & Galloway (Salt Pans Bay, Galdenoch)",-576379,7343886,7.225858430912181e-13,-3.8029897260423935,Dumfries & Galloway,Wigtownshire,Leswalt
133,"Dunskirloch, Dumfries & Galloway",-574063,7363445,7.710334350166652e-13,-3.802947511238131,Dumfries & Galloway,Wigtownshire,Kirkcolm
134,"Cassington Ring, Oxfordshire (Cassington Mill Big Ring)",-150349,6761752,9.775469978461484e-13,-3.802786859829174,Oxfordshire,Oxfordshire,Cassington
135,"Tadmarton Camp, Oxfordshire (Tadmarton Heath Camp)",-159865,6803384,9.221817637785171e-13,-3.8028272622315162,Oxfordshire,Oxfordshire,Tadmarton
136,"Madmarston Hill Camp, Oxfordshire (Madmarston Camp)",-159898,6808566,9.075245389296855e-13,-3.802838256673131,Oxfordshire,Oxfordshire,Swalcliffe
137,"Alfred's Castle, Oxfordshire",-178279,6717069,1.131041119343885e-12,-3.802683040265035,Oxfordshire,Berkshire,Ashbury
138,"Castle Grove Camp, Oxfordshire (Wyfold Castle)",-113204,6714466,8.489746304425168e-13,-3.8028835274725963,Oxfordshire,Oxfordshire,Checkendon
139,"Bozedown Camp, Oxfordshire (Binditch)",-119597,6710127,8.73510241131189e-13,-3.8028642847981797,Oxfordshire,Berkshire,Whitchurch-on-Thames
140,"Blewburton Hill, Oxfordshire",-134852,6723179,9.428435557183598e-13,-3.8028119804685927,Oxfordshire,Berkshire,Aston Upthorpe
141,"Little Coxwell Camp, Oxfordshire (Lower Coxwell Camp; Onetree Hill)",-176393,6734159,1.118501044992903e-12,-3.8026911178318907,Oxfordshire,Berkshire,Little Coxwell
142,"Sinodun Hill Camp, Oxfordshire (Castle Hill)",-131205,6733292,9.25138781285192e-13,-3.8028250598014037,Oxfordshire,Berkshire,Little Wittenham
143,"Cherbury Camp, Oxfordshire",-162519,6739714,1.0556842440517483e-12,-3.802732617043635,Oxfordshire,Berkshire,Charney Bassett
144,"Badbury Camp, Oxfordshire",-180721,6737085,1.1343609448571844e-12,-3.8026809128919576,Oxfordshire,Berkshire,Great Coxwell
145,"Burroway, Oxfordshire",-173046,6746234,1.093682561719535e-12,-3.802707303336426,Oxfordshire,Oxfordshire,Clanfield
146,"Uffington Castle, Oxfordshire (Woolstone Castle)",-174694,6723633,1.1158142641680027e-12,-3.8026928571719507,Oxfordshire,Berkshire,Uffington
148,"Chastleton Camp, Oxfordshire (Chastleton Barrow)",-180929,6791428,1.036967222855487e-12,-3.8027453335655164,Oxfordshire,Gloucestershire,Chastleton
149,"Bladon Camp, Oxfordshire (Round Castle)",-149011,6767818,9.619961416274482e-13,-3.802798033884044,Oxfordshire,Oxfordshire,Bladon
151,"Ilbury Camp, Oxfordshire",-151852,6795153,9.139856358812842e-13,-3.8028333941652477,Oxfordshire,Oxfordshire,Deddington
152,"The Roundabout, Oxfordshire (Lyneham Camp; Merriscourt)",-174350,6780398,1.03848717200757e-12,-3.8027442946140044,Oxfordshire,Oxfordshire,Lyneham
153,"Knollbury Camp, Oxfordshire (Knoll Bury Roman Camp; Knollberry, Banks)",-171609,6782903,1.0215379496173512e-12,-3.80275594422201,Oxfordshire,Oxfordshire,Chadlington
154,"Hardwell Camp, Oxfordshire",-176601,6724321,1.1236510744189258e-12,-3.8026877924517337,Oxfordshire,Berkshire,Compton Beauchamp
155,"Segsbury Camp, Oxfordshire (Letcombe Castle)",-160974,6720568,1.0574701964542698e-12,-3.8027314123613905,Oxfordshire,Berkshire,Letcombe Regis
156,"Little Tew, Oxfordshire",-160783,6791560,9.573512600411746e-13,-3.8028013972723698,Oxfordshire,Oxfordshire,Little Tew
157,"Hill Farm, Bruern, Oxfordshire",-183269,6774148,1.0887611120639629e-12,-3.802710544987886,Oxfordshire,Gloucestershire,Bruern
158,"Eynsham Park Camp, Oxfordshire",-159271,6764254,1.0101984730408453e-12,-3.80276381791112,Oxfordshire,Oxfordshire,North Leigh
159,"Harborough Bank, Oxfordshire (Herborowe Bank)",-142900,6784894,9.041437851624306e-13,-3.802840811146427,Oxfordshire,Oxfordshire,Lower Heyford
161,"Wigginton Heath, Oxfordshire",-161071,6802727,9.285568296508204e-13,-3.802822520445791,Oxfordshire,Oxfordshire,Hook Norton
162,"Castle Bank, Oxfordshire",-156836,6811846,8.867587480995134e-13,-3.8028540595308784,Oxfordshire,Oxfordshire,North Newington
164,"Horspath, Oxfordshire",-127445,6752297,8.961428327946163e-13,-3.802846884783182,Oxfordshire,Oxfordshire,Horspath
165,"Silsbury Hill, Oxfordshire",-128690,6721313,9.161155606449873e-13,-3.8028317967759366,Oxfordshire,Berkshire,Cholsey
166,"Cholsey Hill, Oxfordshire",-130727,6725792,9.248703944476898e-13,-3.8028252594855445,Oxfordshire,Berkshire,Cholsey
167,"Rams Hill, Oxfordshire",-172309,6723579,1.105780105379431e-12,-3.802699380407536,Oxfordshire,Berkshire,Uffington
168,"Bury Hill, Oxfordshire",-185480,6740704,1.1507787819091201e-12,-3.802670459157122,Oxfordshire,Berkshire,Buscot
169,"Tilbury Farm, Oxfordshire",-145522,6756806,9.64824870448467e-13,-3.802795991445152,Oxfordshire,Berkshire,Wytham
170,"Hill Wood, Oxfordshire",-155827,6780214,9.648332722035622e-13,-3.802795985385377,Oxfordshire,Oxfordshire,Kiddington with Asterleigh
171,"Idbury Camp, Oxfordshire",-185792,6777385,1.0917283817900105e-12,-3.8027085892222607,Oxfordshire,Gloucestershire,Idbury
172,"Dyke Hills, Oxfordshire (Dike Hills)",-130542,6735058,9.216098929508077e-13,-3.8028276887699324,Oxfordshire,Berkshire,Dorchester
173,"Abingdon, The Vineyard, Oxfordshire",-142388,6740992,9.683985736499705e-13,-3.8027934174112725,Oxfordshire,Berkshire,Abingdon
174,"Cookham Dean, Berkshire",-83430,6719369,7.381763305631402e-13,-3.8029759194313946,Berkshire,Berkshire,Cookham
175,"Muldaddie, Dumfries & Galloway",-552673,7307065,7.601521514525226e-13,-3.8029568186035214,Dumfries & Galloway,Wigtownshire,Kirkmaiden
176,"Crammag Head, Dumfries & Galloway (Crammag Fort, Crammock, Crummag Head, Crammog (Fort, Slock Mill))",-552652,7297144,7.342180733351661e-13,-3.802979404265128,Dumfries & Galloway,Wigtownshire,Kirkmaiden
177,"Dunman, Dumfries & Galloway",-551113,7296274,7.396567620610973e-13,-3.802974619605057,Dumfries & Galloway,Wigtownshire,Kirkmaiden
178,"Kenmuir Graves, Island Buoy, Dumfries & Galloway (Float Bay)",-557567,7319237,7.644127102650503e-13,-3.8029531626839415,Dumfries & Galloway,Wigtownshire,Stoneykirk
179,"Dove Cave Head, Dumfries & Galloway (Little Float)",-558686,7319883,7.601273721664297e-13,-3.8029568399103764,Dumfries & Galloway,Wigtownshire,Stoneykirk
180,"Grennan, Grennan Point, Dumfries & Galloway",-555625,7313873,7.617833058930554e-13,-3.802955417154819,Dumfries & Galloway,Wigtownshire,Stoneykirk
181,"Duniehinnie, Mull of Logan, Dumfries & Galloway (Duniehinnie; Mullhill)",-555623,7311792,7.56742199201416e-13,-3.802959755529777,Dumfries & Galloway,Wigtownshire,Kirkmaiden
182,"Clanghie Bay, Dumfries & Galloway (Clanghie Point)",-553477,7310133,7.637175796195609e-13,-3.802953758137517,Dumfries & Galloway,Wigtownshire,Kirkmaiden
183,"Clanghie Point, Dumfries & Galloway (Mullhill)",-553823,7310153,7.6198560383727e-13,-3.8029552434995297,Dumfries & Galloway,Wigtownshire,Kirkmaiden
184,"Kildrochet House, Dumfries & Galloway (Camp's Graves; Kildrochat House)",-555509,7335979,8.108828953217723e-13,-3.8029142309245296,Dumfries & Galloway,Wigtownshire,Stoneykirk
185,"Dunbae Glen, Dumfries & Galloway",-559912,7338666,7.93857486806508e-13,-3.8029282987724526,Dumfries & Galloway,Wigtownshire,Inch
186,"Cairn Pat, Dumfries & Galloway (Cairn Piot)",-562060,7335390,7.764626981520318e-13,-3.802942903460654,Dumfries & Galloway,Wigtownshire,Portpatrick
187,"Kirklauchline, Dumfries & Galloway",-563116,7325368,7.497152855959502e-13,-3.8029658385802914,Dumfries & Galloway,Wigtownshire,Stoneykirk
188,"The Dounan, Dumfries & Galloway",-566118,7328224,7.406494643193359e-13,-3.8029737490813114,Dumfries & Galloway,Wigtownshire,Stoneykirk
189,"Tor of Craigoch, Dumfries & Galloway",-568884,7349570,7.702397598400301e-13,-3.8029481868268378,Dumfries & Galloway,Wigtownshire,Leswalt
190,"Kemp's Graves, Glenhead of Aldouran, Dumfries & Galloway",-568919,7347618,7.663758785832857e-13,-3.8029514831736626,Dumfries & Galloway,Wigtownshire,Leswalt
191,"Mid Dinduff, Dumfries & Galloway",-565645,7348690,7.843630170077937e-13,-3.8029362407578766,Dumfries & Galloway,Wigtownshire,Kirkcolm
192,"Craigview, South Ayrshire",-559998,7376471,8.534621320688975e-13,-3.8028799776769984,South Ayrshire,Ayrshire,Ballantrae
193,"Caspin, Dumfries & Galloway (West Balscalloch)",-570123,7364530,7.908288534360662e-13,-3.8029308245379445,Dumfries & Galloway,Wigtownshire,Kirkcolm
194,"Corseclays, South Ayrshire",-555605,7385951,8.827403118762834e-13,-3.802857149012349,South Ayrshire,Ayrshire,Colmonell
195,"Core Hill, Kirkmaiden, Dumfries & Galloway",-546786,7302271,7.77735051724024e-13,-3.8029418270603776,Dumfries & Galloway,Wigtownshire,Kirkmaiden
196,"Clanyard Bay, Dumfries & Galloway",-550506,7303591,7.623018678949805e-13,-3.802954972082279,Dumfries & Galloway,Wigtownshire,Kirkmaiden
197,"The Dunnan, Portankill, Dumfries & Galloway (Mull of Galloway Farm; The Dounnan)",-543461,7294500,7.730633725904695e-13,-3.8029457856530113,Dumfries & Galloway,Wigtownshire,Kirkmaiden
198,"Carrickcamrie, West Cairngaan, Dumfries & Galloway",-545426,7292343,7.572002898278566e-13,-3.802959360418574,Dumfries & Galloway,Wigtownshire,Kirkmaiden
199,"Dunorroch, West Cairngaan, Dumfries & Galloway",-545287,7292314,7.578066681203205e-13,-3.802958837677585,Dumfries & Galloway,Wigtownshire,Kirkmaiden
200,"Mull Glen, West Tarbet, Dumfries & Galloway",-544012,7292349,7.642137985471567e-13,-3.8029533330322685,Dumfries & Galloway,Wigtownshire,Kirkmaiden
201,"Mull of Galloway, Dumfries & Galloway",-542988,7291829,7.677656389528738e-13,-3.8029502961360895,Dumfries & Galloway,Wigtownshire,Kirkmaiden
202,"Cardryne, Dumfries & Galloway",-548246,7293332,7.459462758457289e-13,-3.8029691186674093,Dumfries & Galloway,Wigtownshire,Kirkmaiden
203,"Mote Hill, Glenluce, Dumfries & Galloway (Glenluce)",-536252,7338230,9.137910762425502e-13,-3.8028335402167595,Dumfries & Galloway,Wigtownshire,Old Luce
204,"Round Dounan, Dumfries & Galloway (Dunragit House)",-544146,7338986,8.745186861733703e-13,-3.802863502470259,Dumfries & Galloway,Wigtownshire,Old Luce
205,"East Galdenoch, Dumfries & Galloway",-551923,7334088,8.254188222268623e-13,-3.8029023914100213,Dumfries & Galloway,Wigtownshire,Stoneykirk
206,"Barsolus, Dumfries & Galloway",-551188,7336198,8.333077634793047e-13,-3.8028960300985797,Dumfries & Galloway,Wigtownshire,Inch
207,"Cruise Back Fell, Dumfries & Galloway",-539055,7346575,9.136932501605562e-13,-3.8028336136612437,Dumfries & Galloway,Wigtownshire,New Luce
208,"Bargain Hill, South Ayrshire",-538842,7392412,9.608860946851995e-13,-3.80279883658557,South Ayrshire,Ayrshire,Colmonell
209,"Duniewick, South Ayrshire",-551737,7386132,8.994896027666507e-13,-3.802844339358365,South Ayrshire,Ayrshire,Colmonell
210,"Doon of May, Dumfries & Galloway",-518297,7328816,9.888597803521396e-13,-3.8027788131079414,Dumfries & Galloway,Wigtownshire,Mochrum
211,"Garliachen, Laigh Sinniness, Dumfries & Galloway",-532069,7329462,9.182455840093884e-13,-3.802830202048448,Dumfries & Galloway,Wigtownshire,Old Luce
212,"Bennan of Garvilland, Dumfries & Galloway",-532849,7347813,9.47827161131323e-13,-3.8028083315361467,Dumfries & Galloway,Wigtownshire,New Luce
213,"Maxwellston Hill, South Ayrshire",-527662,7411310,1.0163917733021673e-12,-3.8027595094978537,South Ayrshire,Ayrshire,Dailly
214,"Enoch, South Ayrshire",-536834,7411273,9.73898641872117e-13,-3.802789469521234,South Ayrshire,Ayrshire,Girvan
