Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
2277,"Maes Ifan, Carmarthenshire",-453727,6790302,1.865966763659604e-12,-1.9999972679921203,Carmarthenshire,Carmarthenshire,Llanfynydd
2279,"Castell Bach, Llanrhystyd, Ceredigion (Castell Gwarfelin)",-461339,6854267,1.770329656195311e-12,-1.9999973389252876,Ceredigion,Cardiganshire,Llanrhystyd Haminiog
2280,"Castell Mawr, Ceredigion (Castell-Mawr)",-461540,6853885,1.7709578954007132e-12,-1.99999733845316,Ceredigion,Cardiganshire,Llanrhystyd Haminiog
2281,"Ardpatrick, Cnoc Breac, Argyll & Bute",-623150,7514510,8.781621855450642e-13,-1.9999981257938368,Argyll & Bute,Argyll,South Knapdale
2282,"Dun Mor, Argyll & Bute",-614892,7518710,8.861543839477958e-13,-1.9999981172845314,Argyll & Bute,Argyll,South Knapdale
2283,"Dun na H-Earb, Argyll & Bute",-629344,7520149,8.76609292228926e-13,-1.9999981274516911,Argyll & Bute,Argyll,South Knapdale
2284,"Dun na Doide, Argyll & Bute",-631861,7544510,8.865232604574265e-13,-1.9999981168927163,Argyll & Bute,Argyll,South Knapdale
2285,"Castell Olwen, Ceredigion",-453692,6822443,1.8669559133119254e-12,-1.999997267268097,Ceredigion,Cardiganshire,Lampeter Rural
2286,"Gaer-Wen, Llangranog, Ceredigion (Garn Wen)",-492051,6832749,1.7057660104528722e-12,-1.9999973879004533,Ceredigion,Cardiganshire,Llangrannog
2287,"a' Chrannag, Argyll & Bute",-627679,7542963,8.89411030050556e-13,-1.9999981138281837,Argyll & Bute,Argyll,South Knapdale
2288,"Gaer Wen, Pen-y-Graig, Ceredigion (Garn Wen, Llandysul)",-483433,6817978,1.7844423895551464e-12,-1.9999973283395502,Ceredigion,Cardiganshire,Llandysul
2289,"Foel y Mwnt, Ceredigion",-516732,6824950,1.5635802428770797e-12,-1.999997499135955,Ceredigion,Cardiganshire,Y Verwig
2290,"Dun a' Chaisteil, Argyll & Bute",-630361,7546484,8.880747930768236e-13,-1.9999981152455937,Argyll & Bute,Argyll,North Knapdale
2291,"Dun a' Bhuilg, Argyll & Bute",-631823,7540778,8.856234089810265e-13,-1.999998117848668,Argyll & Bute,Argyll,South Knapdale
2292,"Sithean Buidhe, Argyll & Bute",-628723,7540104,8.880719670216775e-13,-1.9999981152485924,Argyll & Bute,Argyll,South Knapdale
2293,"Thornbury, Oxfordshire (Binsey)",-144362,6758380,9.578625539712715e-13,-1.9999980425909432,Oxfordshire,Berkshire,Oxford
2294,"Rubha Cladh Eoin, Argyll & Bute (Loch Sween; Port Lunna)",-622659,7561308,8.883641743481805e-13,-1.9999981149385428,Argyll & Bute,Argyll,North Knapdale
2295,"Ynys Lochtyn, Ceredigion (Ynyslochdin)",-497137,6830994,1.681781845086681e-12,-1.9999974063293617,Ceredigion,Cardiganshire,Llangrannog
2296,"Castell Nantperchellan, Ceredigion",-519459,6810591,1.580075420028043e-12,-1.9999974859789817,Ceredigion,Cardiganshire,Cardigan
2297,"Caer Penrhos, Ceredigion (Caer Pen-Rhos; Castell Penrhos)",-459218,6855443,1.7736025351122243e-12,-1.9999973364666062,Ceredigion,Cardiganshire,Llanrhystyd Mefenydd
2298,"Pendinas Lochtyn, Ceredigion (Pen Dinas Lochtyn; Pendinaslochtyn; Pendinaslochdin; Pendinaslochdyn)",-496981,6830216,1.685168785401576e-12,-1.9999974037189787,Ceredigion,Cardiganshire,Llangrannog
2299,"Castell Blaen-Igau, Ceredigion",-492522,6823433,1.7294391195822784e-12,-1.9999973698371765,Ceredigion,Cardiganshire,Penbryn
2300,"Llangranog, Ceredigion",-497660,6828659,1.6858509497875647e-12,-1.9999974031935384,Ceredigion,Cardiganshire,Llangrannog
2301,"Gaer Lwyd, Ceredigion",-499137,6826145,1.684267403292163e-12,-1.9999974044134357,Ceredigion,Cardiganshire,Penbryn
2302,"Pen Coed-Foel Camp, Ceredigion (Pencoed y Foel)",-478600,6811129,1.8128900275526283e-12,-1.999997307127907,Ceredigion,Cardiganshire,Llandyssul
2303,"Castell Gwynionydd, Ceredigion (Coedfon)",-478693,6809954,1.813748643195051e-12,-1.9999973064902872,Ceredigion,Cardiganshire,Llandyssul
2304,"Cwm Castell, Ceredigion",-471982,6831992,1.799465937298097e-12,-1.9999973171165233,Ceredigion,Cardiganshire,Llanarth
2306,"Kncoklane, Sligo (Ballineden)",-966116,7236544,3.223880768733303e-13,-1.9999988644154336,Sligo,Sligo,Ballineden
2307,"Castell Bach, Cwm Tydi, Ceredigion (Castell-Bach)",-489854,6835745,1.7081848014411375e-12,-1.9999973860491196,Ceredigion,Cardiganshire,Llandyssiliogogo
2308,"Castell Bach, Penbryn, Ceredigion (Castell-Bach, Penbryn)",-499020,6827976,1.6796074470716077e-12,-1.9999974080065994,Ceredigion,Cardiganshire,Penbryn
2309,"Caer Cadwgan, Cellan, Ceredigion (Caer Morrice; Gelli-Gaer Hillfort)",-446753,6820516,1.8808992386891858e-12,-1.999997257082401,Ceredigion,Cardiganshire,Llanfair Clydogan
2310,"Castell Goetre, Ceredigion (Castell Goedtref)",-450009,6825316,1.8704843698209e-12,-1.9999972646869504,Ceredigion,Cardiganshire,Llanfair Clydogau
2311,"Mynachlog-Uchaf, Ceredigion",-481814,6826313,1.7741689032321395e-12,-1.9999973360413643,Ceredigion,Cardiganshire,Llandyssiliogogo
2312,"Mullaghmore, Sligo",-943119,7257726,3.040861041571547e-13,-1.9999988971199445,Sligo,Sligo,Mullaghmore
2313,"Ballyconnell, Sligo (Duneel)",-965210,7239264,3.2027157374557975e-13,-1.9999988681491727,Sligo,Sligo,Ballyconnell
2314,"y Gaer, Ciliau Aeron, Ceredigion",-467238,6837167,1.8028809175272332e-12,-1.9999973145719763,Ceredigion,Cardiganshire,Ciliau Aeron
2315,"Castell Moeddyn, Ceredigion (Castell Moedidn)",-469271,6826364,1.8211140619056506e-12,-1.9999973010268162,Ceredigion,Cardiganshire,Llanarth
2316,"Castell Moeddyn Fach, Ceredigion (Castell Moedd Yn Fach; Castell Moeddin Fach)",-470886,6825467,1.817606312129042e-12,-1.9999973036273906,Ceredigion,Cardiganshire,Llanarth
2318,"New Cross Camp, Ceredigion (Gors Hillfort; Cefn y Gaer)",-447000,6868212,1.766793087263928e-12,-1.9999973415846168,Ceredigion,Cardiganshire,Llanfarian
2319,"Old Warren Hill, Ceredigion",-449361,6870753,1.7493102890116089e-12,-1.9999973547701129,Ceredigion,Cardiganshire,Llanfarian
2320,"Pen-y-Felin Wynt, Ceredigion (Coed Lluest)",-438469,6870282,1.7839917816795696e-12,-1.999997328676896,Ceredigion,Cardiganshire,Melindwr
2322,"Caer Argoed, Ceredigion",-448810,6858100,1.7972984829924547e-12,-1.999997318732775,Ceredigion,Cardiganshire,Llangwyryfon
2323,"Gaer Fawr, Llanilar, Ceredigion (Pen y Caerau)",-443528,6859705,1.806627535115355e-12,-1.9999973117830927,Ceredigion,Cardiganshire,Llanilar
2324,"Cefn Blewog Camp, Ceredigion",-435685,6860867,1.822370758854361e-12,-1.9999973000957358,Ceredigion,Cardiganshire,Trawsgoed
2325,"Coed Allt-Fedw Camp, Ceredigion",-441648,6861460,1.8058798359928009e-12,-1.9999973123394292,Ceredigion,Cardiganshire,Llanilar
2326,"Cnwc y Bugail, Ceredigion",-437319,6863346,1.8107323019659335e-12,-1.99999730873093,Ceredigion,Cardiganshire,Trawsgoed
2327,"Castell Disgwylfa, Ceredigion (Castell)",-437321,6862806,1.8124581647789156e-12,-1.999997307448671,Ceredigion,Cardiganshire,Trawsgoed
2328,"Sunton, Wiltshire",-184723,6672334,1.1050877081076045e-12,-1.9999978975369606,Wiltshire,Wiltshire,Collingbourne Kingston
2329,"Castell-Careg-Wen, Ceredigion",-437214,6864922,1.8058528091376457e-12,-1.9999973123595411,Ceredigion,Cardiganshire,Llanfihangel y Creuddyn Lower
2330,"Caer Pwll-Glas, Ceredigion (Caer Pwll Glas)",-446714,6883844,1.702700695635665e-12,-1.9999973902485209,Ceredigion,Cardiganshire,Geneu'r Glyn
2331,"Caer Allt-Goch, Ceredigion",-445531,6886703,1.6939077633507921e-12,-1.9999973969957638,Ceredigion,Cardiganshire,Geneu'r Glyn
2332,"Caer Lletty-Llwyd, Ceredigion (Caer Llety Llwyd)",-443919,6886501,1.7005248903187212e-12,-1.9999973919164964,Ceredigion,Cardiganshire,Ceulanymaesmawr
2333,"Capel Bangor Camp, Ceredigion (Caerau; Castell yr Aber)",-442423,6874309,1.757299395065298e-12,-1.9999973487366067,Ceredigion,Cardiganshire,Melindwr
2334,"Penrhyn Coch Camp, Ceredigion (Garth Penrhyn-Coch)",-442535,6879640,1.7352033805333714e-12,-1.9999973654576257,Ceredigion,Cardiganshire,Trefeurig
2335,"Pen-y-Darren, Ceredigion (Darren Camp; Daren Camp; Banc y Darren; Banc-y-Darren)",-439103,6878075,1.7523140581260359e-12,-1.9999973525000032,Ceredigion,Cardiganshire,Trefeurig
2336,"Lletty-Evan-Hen, Ceredigion (Pen-y-Castell; Pen y Castell; Hen Gaer)",-437447,6881059,1.7451083006660032e-12,-1.9999973579490538,Ceredigion,Cardiganshire,Ceulanamaesmawr
2337,"Castell Grogwynion, Ceredigion",-431767,6861019,1.8306179114454987e-12,-1.9999972939934136,Ceredigion,Cardiganshire,Trawsgoed
2338,"Castell Goginan Fach, Ceredigion (Goginan Fach; Castell Goginan-Fach;  Banc y Castell)",-436418,6876243,1.7673458316730915e-12,-1.9999973411688043,Ceredigion,Cardiganshire,Melindwr
2339,"Castell Rhyfel, Ceredigion",-429439,6840318,1.881701591463049e-12,-1.9999972564974273,Ceredigion,Cardiganshire,Tregaron
2340,"Pen-y-Frwydd Llwyd Camp, Craig Ystradmeurig, Ceredigion (Pen y Ffrwyd Bannau Camp)",-433535,6854898,1.8438829700860263e-12,-1.9999972842069518,Ceredigion,Cardiganshire,Ystrad Meurig
2341,"Pen-y-Bannau, Ceredigion",-428106,6851994,1.8611010028073577e-12,-1.9999972715564855,Ceredigion,Cardiganshire,Ystrad Fflur
2342,"Castell Nadolig, Ceredigion (Christmas Castle; Castle Christmas)",-499497,6822870,1.6910745733612405e-12,-1.9999973991735365,Ceredigion,Cardiganshire,Penbryn
2345,"Castell Bwa-Drain Camp, Ceredigion",-433371,6872402,1.7898250194168942e-12,-1.9999973243131577,Ceredigion,Cardiganshire,Melindwr
2346,"Crug-y-Balog, Ceredigion",-492183,6814709,1.7496737375557865e-12,-1.9999973544953316,Ceredigion,Cardiganshire,Troedyraur
2347,"Dinas Cerdin, Ceredigion (Dinascerdin)",-485149,6817760,1.777427809695932e-12,-1.9999973335958223,Ceredigion,Cardiganshire,Troedyraur
2348,"Cribyn Clotas, Ceredigion (Cribyn Clotta)",-460924,6825833,1.8459725238283523e-12,-1.999997282668571,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2349,"Castell Cwmere, Temple Bar, Ceredigion",-461587,6830642,1.8354461186508633e-12,-1.9999972904272525,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2350,"Mull, Cnoc na Sroine, Argyll & Bute (Caisteal na Srianga)",-665237,7662246,7.364018000744219e-13,-1.999998283722866,Argyll & Bute,Argyll,Kilninian And Kilmore
2351,"Pen Dinas, Elerch, Ceredigion",-439587,6885716,1.7185879530365666e-12,-1.999997378101487,Ceredigion,Cardiganshire,Ceulanymaesmawr
2352,"Hen Gaer, Bow Street, Ceredigion (Pen Gaer, Bow Street; Broncastellan; Caer Shon)",-446677,6880150,1.7191969088059473e-12,-1.999997377637013,Ceredigion,Cardiganshire,Tirymynach
2353,"y Gaer, Caron-Uwch-Clawdd, Ceredigion (y Gaer Hillfort, Lisbourne Road.)",-431376,6850945,1.857763784245628e-12,-1.9999972740038268,Ceredigion,Cardiganshire,Caron-Uwch-Clawdd
2354,"Castell Fflemish, Ceredigion",-442309,6845518,1.849066614382633e-12,-1.9999972803922237,Ceredigion,Cardiganshire,Tregaran
2355,"Castell Tregaron, Ceredigion (Sunnyhill Wood Camp; Castell Sunnyhill)",-436785,6840780,1.869521927942065e-12,-1.999997265390757,Ceredigion,Cardiganshire,Tregaron
2356,"Tre-Coll, Ceredigion (Trecoll Hillfort)",-444367,6843843,1.8485701793025074e-12,-1.9999972807573265,Ceredigion,Cardiganshire,Llangeitho
2357,"Pant y Bula, Ceredigion (y Gaer)",-496240,6813123,1.7311780814012188e-12,-1.9999973685151862,Ceredigion,Cardiganshire,Beulah
2358,"Gaer, Llandygwydd, Ceredigion",-507649,6810969,1.665989460203554e-12,-1.9999974185357177,Ceredigion,Cardiganshire,Beulah
2359,"Caerau, Henllan, Ceredigion (Henllan)",-489254,6806589,1.7748005542731145e-12,-1.9999973355671865,Ceredigion,Cardiganshire,Llandyfriog
2360,"Pen Dinas, Aberystwyth, Ceredigion",-454489,6873297,1.7207474304363724e-12,-1.9999973764547418,Ceredigion,Cardiganshire,Aberystwyth
2361,"Esgair Nant-Yr-Arian, Ceredigion",-433954,6875898,1.7754354074718485e-12,-1.99999733509069,Ceredigion,Cardiganshire,Melindwr
2362,"Castell Perthi-Mawr, Ceredigion (Castell Cilcennin)",-462571,6838042,1.815703267252112e-12,-1.9999973050393196,Ceredigion,Cardiganshire,Cilcennin
2363,"Pen Clawdd-Mawr, Ceredigion (Pen-Clawdd-Mawr)",-458050,6832183,1.841741412648805e-12,-1.9999972857845238,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2364,"North Hazelrigg, Northumberland",-212673,7478041,2.6594734090381976e-12,-1.9999967384216035,Northumberland,Northumberland,Chatton
2365,"Cribyn Gaer, Ceredigion (Caer Maesmynach; Gaer Maesmynach)",-463526,6824679,1.8410540947344825e-12,-1.9999972862910291,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2366,"Castell Allt-Goch, Ceredigion (Castell Allt Goch)",-451580,6823902,1.8692921818263327e-12,-1.9999972655587908,Ceredigion,Cardiganshire,Lampeter Rural
2367,"Coed-Parc Gaer, Ceredigion (Betws-Bledrws; Gaer Coed Parc)",-452501,6825980,1.8648248052866733e-12,-1.999997268828233,Ceredigion,Cardiganshire,Llangybi
2368,"Tan-y-Ffordd, Ceredigion",-436738,6872888,1.7791619994150783e-12,-1.999997332295369,Ceredigion,Cardiganshire,Melindwr
2369,"Crugllwyn Camp, Ceredigion (Crugllwyn-Llwyd; Crug Llwyn Llwyd; Crug Llwyn-Llwyd)",-515055,6819060,1.5941751857105305e-12,-1.9999974747869906,Ceredigion,Cardiganshire,Cardigan
2370,"Gaer Pwntan, Ceredigion (Caer Pwntan; Castell Pwntan; Pen-y-Gaer, Penbryn)",-500478,6821125,1.689572269905778e-12,-1.999997400329044,Ceredigion,Cardiganshire,Penbryn
2372,"Clyn-Yr-Ynys, Ceredigion",-520296,6822781,1.5413453655930507e-12,-1.999997516981381,Ceredigion,Cardiganshire,Y Verwig
2373,"Mull, Salen, Argyll & Bute (Salen Bay)",-661459,7662991,7.404744156476709e-13,-1.999998278983538,Argyll & Bute,Argyll,Torosay
2374,"Dinas, Melindwr, Ceredigion",-428790,6878823,1.777857559485088e-12,-1.9999973332734977,Ceredigion,Cardiganshire,Melindwr
2375,"Graig y Gwbert, Ceredigion",-522144,6821734,1.5290338207963014e-12,-1.9999975269178576,Ceredigion,Cardiganshire,Y Verwig
2377,"Caer Llifry, Ceredigion (Pen-y-Gaer, Bank Green Grove; Caer-Lifry)",-464454,6833969,1.8198720041637315e-12,-1.9999973019473658,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2380,"Gaer, Brongwyn, Ceredigion",-500291,6810460,1.71285174485686e-12,-1.9999973824807586,Ceredigion,Cardiganshire,Brongwyn
2381,"Bronfre-Ganol, Ceredigion",-468630,6837418,1.797389319424456e-12,-1.9999973186650195,Ceredigion,Cardiganshire,Ciliau Aeron
2382,"Gaer Rhydlydan, Ceredigion (Pen-y-Gaer)",-478240,6826998,1.7874856972055048e-12,-1.9999973260623065,Ceredigion,Cardiganshire,Llanandysilliogogo
2386,"Leap Linn, Scottish Borders",-320355,7452916,3.5081283322338344e-12,-1.9999962540003566,Scottish Borders,Selkirkshire,Ashkirk
2387,"Alltfadog South, Ceredigion",-442496,6875784,1.751194361029937e-12,-1.999997353345991,Ceredigion,Cardiganshire,Parcel Canol
2388,"Baldock, Hertfordshire",-20274,6798287,5.154331618071061e-13,-1.9999985641265212,Hertfordshire,Bedfordshire,Baldock
2389,"Tillmouth Farm, Northumberland (Riffington Hill)",-242664,7497586,3.283484438233593e-12,-1.9999963759224963,Northumberland,Northumberland,Duddo
2393,"Pen-y-Gaer, Nantcwnlle, Ceredigion (Pen y Gaer)",-454611,6837181,1.8398974407910237e-12,-1.9999972871436154,Ceredigion,Cardiganshire,Nantcwnlle
2394,"Welwyn, Hertfordshire (Welwyn Garden City; Welch's Farm; Datchworth)",-19448,6770827,5.385855568057658e-13,-1.9999985322322298,Hertfordshire,Hertfordshire,Welwyn Garden City
2395,"Pen-y-Gaer, Llanbadarn, Ceredigion",-444485,6841600,1.8533314451267977e-12,-1.9999972772576728,Ceredigion,Cardiganshire,Llanbadarn Odwyn
2397,"Bulbourne, Hertfordshire (Bulbourne Valley)",-63853,6758690,6.716678463451065e-13,-1.9999983608931136,Hertfordshire,Buckinghamshire,Berkhamsted
2398,"Castle Field Camp, Graig-Llwyn, Cardiff",-350512,6719073,1.6106656587333161e-12,-1.9999974617599336,Cardiff,Glamorgan,Pontprennau
2399,"Caerau Camp, Ponthir, Monmouth (Candwr Camp)",-330599,6734524,1.6371648640076892e-12,-1.999997440965132,Monmouth,Monmouthshire,Llanhennock
2400,"Gaer Fawr Lower Camp, Mynydd y Gaer, Neath Port Talbot (Mynydd y Gaer (Gaer Fawr) Lower Camp)",-421331,6734115,1.7002917186100716e-12,-1.9999973920953096,Neath Port Talbot,Glamorgan,Briton Ferry
2401,"Fort At Craig Ty Isaf, Neath Port Talbot (Craig Ty Isaf Camp)",-422776,6732677,1.6938362241522572e-12,-1.999997397050731,Neath Port Talbot,Glamorgan,Baglan
2402,"Pen y Castell, Cwmafan, Neath Port Talbot",-417569,6730159,1.682443666554759e-12,-1.9999974058190761,Neath Port Talbot,Glamorgan,Cwmavon
2403,"Buarth y Gaer, Neath Port Talbot (Mynydd-y-Gaer)",-421338,6733067,1.6956062174755598e-12,-1.9999973956910955,Neath Port Talbot,Glamorgan,Briton Ferry
2404,"Cefn yr Argoed, Neath Port Talbot",-410642,6734047,1.6992734236875322e-12,-1.9999973928763561,Neath Port Talbot,Glamorgan,Glyncorrwg
2405,"Llwynda'-Ddu, Cardiff (Llwynda'-Ddu Camp)",-365835,6713941,1.599862756817118e-12,-1.9999974702863745,Cardiff,Glamorgan,Pentyrch
2406,"Gaer Hill Camp, Penterry, Monmouth",-300560,6742161,1.5780842163445328e-12,-1.99999748756356,Monmouth,Monmouthshire,St Arvans
2407,"Half Moon Camp, Margam, Neath Port Talbot",-415594,6722134,1.6451967073165854e-12,-1.999997434695568,Neath Port Talbot,Glamorgan,Margam
2408,"Blackfield Wood Camp, Monmouth (Porthcaseg Camp)",-298644,6743842,1.574662273487444e-12,-1.9999974902890418,Monmouth,Monmouthshire,Tintern
2409,"Mynydd-y-Castell Camp, Margam, Neath Port Talbot",-414544,6721869,1.643993939066433e-12,-1.999997435633459,Neath Port Talbot,Glamorgan,Margam
2411,"Caer Blaen-y-Cwm, Margam, Neath Port Talbot (Caer Blaen y Cwm)",-410234,6724418,1.655975675307539e-12,-1.9999974263056317,Neath Port Talbot,Glamorgan,Margam
2412,"Piercefield Great Camp, Monmouth (Pierce Wood Camp)",-297424,6738962,1.562675108208418e-12,-1.9999974998599173,Monmouth,Monmouthshire,St Arvans
2413,"Narborough Camp, Norfolk (Camphill)",65640,6925338,1.638798799596268e-13,-1.9999991903584005,Norfolk,Norfolk,Narborough
2414,"Thetford Castle, Norfolk",83890,6874812,1.7644459632553938e-13,-1.999999159893825,Norfolk,Norfolk,Thetford
2415,"Bloodgate Hill, Norfolk (Burgh Dykes; Burrow Dykes)",82989,6961370,1.1684187169901306e-13,-1.9999993163571936,Norfolk,Norfolk,South Creake
2416,"Holkham, Norfolk",87894,6976921,1.0226656969708784e-13,-1.9999993604171056,Norfolk,Norfolk,Holkham
2417,"Piercefield Little Camp, Monmouth (Pierce Wood Camp)",-298032,6738570,1.5638898972275205e-12,-1.9999974988883293,Monmouth,Monmouthshire,St Arvans
2418,"Warham Burrows, Norfolk",99366,6970285,9.761327346370582e-14,-1.99999937513754,Norfolk,Norfolk,Wareham
2419,"Warham Camp, Norfolk",99109,6970080,9.793885827137483e-14,-1.999999374096307,Norfolk,Norfolk,Warham
2420,"Tasburgh, Norfolk",138178,6894226,8.795324198759265e-14,-1.9999994068617633,Norfolk,Norfolk,Tasburgh
2421,"Warren Hill, Briton Ferry, Neath Port Talbot",-426019,6733757,1.698589270828335e-12,-1.9999973934012423,Neath Port Talbot,Glamorgan,Briton Ferry
2422,"Castell Morlais, Merthyr Tydfil (Morlais Castle)",-376081,6759731,1.7819310300603808e-12,-1.9999973302202112,Merthyr Tydfil,Glamorgan,Pant
2423,"Great House Camp, Monmouth",-314303,6750708,1.6370521124260915e-12,-1.999997441053254,Monmouth,Monmouthshire,Llangwm
2424,"Trellech Gaer, Monmouth (Gaer Hillfort, Trellech)",-304518,6751506,1.6064463510117364e-12,-1.9999974650867067,Monmouth,Monmouthshire,Trellech United
2425,"Castell Prin, Newport",-317713,6732992,1.6052085599768216e-12,-1.9999974660634894,Newport,Monmouthshire,Penhow
2426,"Llanmelin Wood Camp and Llanmelin Outpost, Caerwent, Monmouth",-309483,6733374,1.585852576808257e-12,-1.9999974813872257,Monmouth,Monmouthshire,Shirenewton
2427,"Craig-y-Dinas, Hirwaun, Rhondda Cynon Taff",-397807,6757026,1.7859064621033624e-12,-1.999997327243773,Rhondda Cynon Taff,Glamorgan,Hirwaun
2428,"Gaer Fawr Camp, Llangwm, Monmouth",-312746,6743407,1.617444603955315e-12,-1.9999974564240888,Monmouth,Monmouthshire,Llangwm
2429,"Sudbrook Camp, Monmouth",-302244,6724987,1.5473172517095827e-12,-1.9999975121758489,Monmouth,Monmouthshire,Portskewett
2430,"The Bulwarks, Chepstow, Monmouth (Bulwarks Camp)",-297118,6733755,1.5523164787590944e-12,-1.9999975081601347,Monmouth,Monmouthshire,Chepstow
2431,"The Heugh, Detchant, Northumberland",-205826,7483129,2.4796958487852288e-12,-1.9999968505899925,Northumberland,Northumberland,Middleton
2432,"Ysgyryd (Skirrid) Fawr, Monmouth",-330923,6774662,1.7343873663616702e-12,-1.9999973660771717,Monmouth,Monmouthshire,Llantilio Pertholey
2433,"Pen Twyn, Llanfihangel Crucorney, Monmouth (Pentwyn)",-332643,6782356,1.7525622509482087e-12,-1.9999973523125176,Monmouth,Monmouthshire,Crucorney
2434,"Craig Ruperra, Caerphilly (Ruperra Hillfort)",-347608,6723417,1.6245710812891748e-12,-1.9999974508267369,Caerphilly,Glamorgan,Rudry
2435,"Twyn y Gaer, Llanfihangel Crucorney, Monmouth",-337003,6780544,1.7636395947115897e-12,-1.9999973439581369,Monmouth,Monmouthshire,Crucorney
2436,"Westwood Corner, Vale of Glamorgan",-368094,6691233,1.4967227796814241e-12,-1.9999975531875596,Vale of Glamorgan,Glamorgan,Barry
2437,"Llancayo Camp, Monmouth (Campswood; Camp Wood)",-323053,6751346,1.6640883735113904e-12,-1.9999974200090127,Monmouth,Monmouthshire,Gwehelog
